replyID,reply_text,hatespeech_or_not
UgzpKcqzu9gveBFYsmV4AaABAg.9_-TauWUgPP9_0eAZA0-ut,풋 소도 웃는다,0
UgzpKcqzu9gveBFYsmV4AaABAg.9_-TauWUgPP9_0gMuS3jKt,왜그러셨어요? 혼자사는것도 아닌데..,0
UgzpKcqzu9gveBFYsmV4AaABAg.9_-TauWUgPP9_0mbn3Q24h,호래이 꽉 물어갈것들 지달려봅시다 잘 하나.요즘 하는짓보면 연병딴스하드만,0
UgzpKcqzu9gveBFYsmV4AaABAg.9_-TauWUgPP9_15vgfGRCb,용식이 정신차려 ㅋ,0
UgzpKcqzu9gveBFYsmV4AaABAg.9_-TauWUgPP9_1CIOrKgt4,윤정권 5년간 분명 행복할것 하지만 5년 후 그 것이 문제,0
UgzpKcqzu9gveBFYsmV4AaABAg.9_-TauWUgPP9_1UefnlMbR,윤썩열대똥 소상공인 천만원준다고약속했는데힘든다요~^언능주십시요~~~,1
UgwbiZgWKH7SU1n86SF4AaABAg.9_-RYGPHD7a9_-bH2HyONT,"라도 사람들끼리만 이야기하지 마시고, 주변에 여러 의견을 고루고루 들어보셔요 ~",0
UgwbiZgWKH7SU1n86SF4AaABAg.9_-RYGPHD7a9_-dR0ogau2,@발산역 나 서울 사는데 윤석열은 싫다 너무 무식해,1
UgwbiZgWKH7SU1n86SF4AaABAg.9_-RYGPHD7a9_-e_iajQ7q,@발산역 난 갱상도 사람이다 와~~~짜식아,0
UgwbiZgWKH7SU1n86SF4AaABAg.9_-RYGPHD7a9_07cmMrHHl,@sp mc 응 니네가 좌파니 공산주의계열이니 하는게 오리지널 갈라치기야 ㅋㅋㅋ 맘에안드는 상대방 빨갱이로 몰아가던 버릇 아직도 못버렸지?,0
UgwbiZgWKH7SU1n86SF4AaABAg.9_-RYGPHD7a9_0ACgArdwn,@sp mc 그 죄송한데 갈라치기 우파도 갈라치기함. ㅇㅅㅇ. 우파극단이 파시즘인데 나치가 유대인 갈라치기한거 아시잖음. 설명 더 필요함? 좌우 문제가 아니라 그냥 정치인들 문제임. 이념 갈라치기 댁이나 그만하삼,0
UgwbiZgWKH7SU1n86SF4AaABAg.9_-RYGPHD7a9_0ezEA5A_l,@아아테라피 윤석열이 청와대를 안가는건급이 아니기때문입니다ㅋㅋ갈급이 안되는게 당선이되어버려서ㅋㅋㅋㅋ,1
UgwbiZgWKH7SU1n86SF4AaABAg.9_-RYGPHD7a9_0t9crkK_U,@발산역 나는 경상도 사람인데 윤석열 현재 행태는 너무 싫다.,0
UgwbiZgWKH7SU1n86SF4AaABAg.9_-RYGPHD7a9_39h4oD92L,"@발산역 부산인데 여기도 60넘은 어르신들말곤 대부분 윤은아니라 욕합니다.엊그제 미용실 다녀왔는데, 대선전 손님들 얘기듣고 이재명될줄 알았다합니다.손님들이 거의 50대이하였죠. 네일샆 사장은 대선전 시도때도없이 전화해 윤 뽑아야된다고 강요하는 시부모때메 미치겠다 하던데, 60대이상 말곤 부산도 윤지지별로 없습니다. 부산조차도요^^;님이 주변을 좀더 넓게 살펴보시는게 옳은것 같네요",0
Ugxe3-ry3zfONPJFkBB4AaABAg.9_-PJUWQbub9_-RwLafj7n,대를이어 깜빵 완전 공감ㅋㅋㅋ,0
UgxXcUXadKFfbiODOh94AaABAg.9_-PFBe2JBC9_-PjHbTitK,나라 팔아먹어도 국힘당이라잖아요,1
UgxXcUXadKFfbiODOh94AaABAg.9_-PFBe2JBC9_0hMoGjSTu,정신 없는 사람들인거죠,0
Ugx6nj-CPjTTyqBBjwB4AaABAg.9_-MfiDY4FS9_-b4EnPSj7,그러니깐요.  역사상 바보가 대통령이 된 전례도 없고 윤락여성이 영부인이 된 전례도 없는데 말이죠.,1
Ugx6nj-CPjTTyqBBjwB4AaABAg.9_-MfiDY4FS9_-cWoJmGum,ㅋㅋㅋㅋㅋㅋ님은 얼마나 똑똑하심??  사시패스는 하고 이야기 하는거죠?,0
Ugx6nj-CPjTTyqBBjwB4AaABAg.9_-MfiDY4FS9_-fiyI-dmn,@sp mc autism 환자들도 암기는 엄청 잘해.  그게 사시의 핵심이고.  머리가 좋은게 아니라 암기력이 좋은거야.  암기력 좋은애들 뽑는 과거제도 500년 조선이 얼마나 발전했니?,0
Ugx6nj-CPjTTyqBBjwB4AaABAg.9_-MfiDY4FS9_0EJXpyqcA,@cody choi 프랑스 콜걸부인 당첨 ㄷㄷ 진짜 우파대통령때문에 나라국격올라간거 도로 다시 내려감,1
Ugx6nj-CPjTTyqBBjwB4AaABAg.9_-MfiDY4FS9_3BKPHKqse,"@이름뭘로하지 모두 하려다가 못한 이유부터 알고 비교하세요.윤은 여론무시, 공약파기 하려는 태도를 비난하는거구요",0
UgztCrEKPlupzUZ2YvJ4AaABAg.9_-M__3uYeF9_-aM9SItLi,@스노우 어째 찔리냐?,0
UgztCrEKPlupzUZ2YvJ4AaABAg.9_-M__3uYeF9_0glMG9IKq,@스노우  채널A이런데가세요. 눈도막고 귀도막고 잘하던데 거기.,0
UgztCrEKPlupzUZ2YvJ4AaABAg.9_-M__3uYeF9_0lWJl4GeD,@dong ko 니네가 그리하지 인간들은 항상. 내로남불. 어휴 지겨워 남탓.  잘한게없으니. 모두다 남탓,0
UgztCrEKPlupzUZ2YvJ4AaABAg.9_-M__3uYeF9_1Si4TJcSf,@성모 홍 찔 리는게 뭔지.  알려주심. ㅎ ㅎ 하두 찔릴게없어서,0
UgztCrEKPlupzUZ2YvJ4AaABAg.9_-M__3uYeF9_1VEVXd5PH,@스노우그래! 굶지않으려면 댓글 알바라도 열심히 해라.,0
Ugy0fl56ZCUan0ZACAJ4AaABAg.9_-MKGYSpkQ9_-O0Ja3BN5,명우씨 뉴스  안봤죠? 무조건 댓글 달지말고,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_-TXp3WQbC,끝까지 듣고 씨부리세요. ㅋㅋ,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_-Tl-loCod,ㅋㅋㅋㅋ,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_-TrB24n6M,@우진 강 뭘 들어줄까?? 말해보셈 주장하는게 뭐임,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_-Y5PkDOEn,@정환 감사원을 인수위에 맡겨줘라.  할수있냐,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_-dmmWvVWD,너무 맞는말이에요..백날 팩트체크하고 바로잡아도 귀닫고 눈감고 터진게 입이라고 씨부리면 그만임,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_-fF8j7zBR,@우진 강 단어 사용하는 수준하고는..,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_0RLThxf06,대표적인 배신자 감사원장 최가 있잖아요  임명권자 뒤통수 치고나와 대통령 한답시고 조상이 독립군이라 떠들었다가 팩트체크 당해 친일한 놈으로 드러난 ᆢ배신자의 뿌리는 몸속까지 그 피죠그래서 한번 배신자는 영원한 배신자다 이런말이 있는거죠당선자도 예외는 아니죠배신자들은 자신이 그런자라 탕평인사 못쓴다 봅니다,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_0gZcGpJQs,이재명 말하는거죠..??,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_0q8yqqwmE,노무현-이명박 정권교체기에는 감사위원 임명 두 대통령이 합의한 사안인데 난독충들 왤케 많을까,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_0qi77ERdj,인수위가 점령군처럼 나서면 안되지요제대로 못하면 해체하고 인계해주는 내용대로 하세요,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_0t4xnsgiI,넌 세상에 왜 태어났니,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_1777uL4Ki,15년이 아닌 14년이라 미안하다네요 ^^,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_1GA89oeXP,@우진 강 팩트가 뭐가중요하겠어요 그저물고빨면되죠,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_1Gbt0z3vg,@화원 ㅋㅋㅋㅋㅋㅋㅋㅋ 팩트를 알려줘도 ㅂㄷㅂㄷ 거리네 ㅋㅋㅋㅋㅋㅋㅋ 세계적으로 물가 상승한거 맞지 미국은 인플레이션 심하잖아 ㅋㅋㅋㅋ 근데 왜 원 달러 환율을 더 오를까? 그거는 생각해봤니? ㅋㅋㅋㅋ,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_1PeaEvQbv,@오롯이 빙고~!!!ㅎㅎㅎㅎ,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_1Y9gidOnw,@Jonhson David 그거 두분다 잘못된 생각이에요.군사정권 때 탄도미사일 kdx사업 시작 김영삼 때 불곰사업 김대중-노무현 때 이지스함과  도입하고 kfx사업시작 이명박때 f-35추진 박근혜 때는 사드를 도입했죠( 주한미군이 운용하는 1대가 아니라 우리 군이 운용하는 5대 정도를 도입했어야...) 그리고 말씀하셨듯이 한 두해 걸리는 사업이 아니기도 하고 경항모도 지금 사업 발표 했지만 진수되는것은 다른 정부가 하는 것이죠. 어쨌든 우리 국방의 강화는 거스를 수 없는 파도이고 어떤 정부던 그것에 역행했던 정부는 없었습니다. 그 천조국 미국 의회조차 번번이 군사업 뺑끼 놓는데 한국인들 DNA에 호전성? 위기감? 같은게 각인이라도 된것 처럼 국방엔 물불 안 가리네요 ㅎ,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_21gsOCW2h,국짐지지하는 부류만 없었어도 나라 정말 마니발전했을텐데..그런인간들 48프로나 되어도 이정도로 나라가 발전한건 나머지 국민들이 너무 훌륭해서인거 같다는 생각이듭니다.,1
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_28r8YclM9,정환님의  확실한 팩트첵크^^,0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_6g6a2vgGd,"@Jonhson David 다른 거는 제쳐주고, 지금 이런 시기에 환율은 유가하고 주식 시장으로 요동 칠 수밖에 없다. 러시아 우크라이나 전장으로 금융시장이 요동칠 때는 당연히 현금으로 다들 보유하려고 한다. 우리나라에 들어와 있던 외국 자산이 다 빠져 나가니까 달러 수요가 늘고 당연히 환율은 미친듯이 급등한다. 당연한 이치다. 이것도 이해 못하면 그냥 말을 말아야 한다.",0
UgyzPPpsJtmbpUT9xT94AaABAg.9_-M4SBbc5O9_6ixWnDvjo,@고문관햄보관 우크라 사태 터지기 전부터 1200은 그냥 넘걌는게 헛소리를 ㅋㅋㅋㅋㅋㅋ  인플레가 언제부터 시작됐는데 ㅋㅋㅋㅋㅋㅋㅋ 원화 가치가 떨어진거지 달러 수요가 는게 아니라 ㅋㅋㅋㅋㅋ 미국이 인플레라니까 생각이 없나? 달러가 넘친다고요 지금 ㅋㅋㅋㅋ,0
Ugwwnkl7a0yd_fdGMWd4AaABAg.9_-Lz23cYYh9_-TohH3dtF,문때는?ㅋ,0
Ugwwnkl7a0yd_fdGMWd4AaABAg.9_-Lz23cYYh9_-Wx5WyFiT,@장민성 문제인이나 윤석열이나 이재명이나  거기서 거지 뭐,0
Ugwwnkl7a0yd_fdGMWd4AaABAg.9_-Lz23cYYh9_-gj614agm,문때문이잖어. 알박기하느라고,1
Ugwwnkl7a0yd_fdGMWd4AaABAg.9_-Lz23cYYh9_-h7FjHa5a,@박진우 윤과. 문 이를 어데비교하노. 문은 굽실굽실이. 이는. 살랑이. 하루최소열번은거짓말. 쟁이 ㅋ ㅋ 누구를 끼대노,0
Ugwwnkl7a0yd_fdGMWd4AaABAg.9_-Lz23cYYh9_3B1u7EJsn,"@장민성 5년 조용했죠..부동산때메 집값 반값에 팔았어도 저는 윤은 정말 싫습니다. 부도덕함을 못참는 사람은 1번찍었고 자기손해보는거 못참는 사람은 2번찍었다는 글이 있던데 우리집을 보면 맞는것같습니다.이재명이 도덕적이라고 말하진 알겠습니다. 그래도 잘못했다 사괴는 했죠. 그런데 온가족이 부도덕하면서도 공정,상식을 외치는 뻔뻔함은 참을수가 없습니다.",0
UgyFqkQep1eisO_MC6R4AaABAg.9_-KmXJEaGh9_1kRxBD9NW,저런 뉴스 한번 뜨면노인들 카톡에 난리나죠.그걸 노리는거 같네요.,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-NoeN8zIW,인수인계하자는데 누가 청와대 무서워서 못들어오나봐요..얘기좀해주세요,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-OVtzlbyc,민주주의는 다수결 게임이 아니다.........하............ 이기고 지는건없다 대표는 언제나 통합을 위해야하는것,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-P3pcUIuz,짜증나네...인수위가 인수위법을 위반한 것에 흉하다 못해여러 가지로 기만하는 판은  무슨 판이지?,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-SwgTFweq,내로남불이잖아,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-WvnNTttF,깨끗하게 인수인게 안받고 있잖니 알고 대글도 써라  응,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-YVujVCHV,누가판을 흔들까 ㅋ백색에 흙탕물 하나 튀기면 엄청 더러워 보이죠? 더러운 국짐당집단은 아무리 더러운짓해도 더럽게 안 느껴지는게  현실이죠!,1
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-_7FRi6uE,ㅋㅋㅋ 무당말 믿고 청와대 무서워서 안들어오는 사람한테 인수인계를 어떻게 해주나 그리고 해주겠다고해도 어린애마냥 고집부리는데... 에효,1
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-_HQyZyeV,청와대나 들어가야 인수인계를 해주지,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-b_GdK_Q3,여기 실실쪼개면 밑바닥다나오겠네. 지들 응큼한속,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-bl3xMfTU,@스노우 너 조선족이지?! 알바냐?,1
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-dOBURQTp,@스노우 할배요? 가세연보고 떠드는중인교? 주무이소,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-trcD20-T,누가 흔드는지 ..ㅉㅉ,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_-w33Jszi3,국민들 산책할 공원 많으니 청와대 안 돌려줘도 되고 집무실 옮긴다고 돈 내놓으라고 떼좀 그만쓰고  인수인계 좀 받고 일 좀해라~~문재인대통령님께서 해주고 싶어도 못 해주잖아~~,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_0Lq3ixOBm,인수위가 대통령 권한을 무시하고 지들이 휘두르려고하는데그건 월권아니냐 건방지고 역겹네,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_0Qf7ejDgV,아니 임명권자가 자기일 하는데  아직 대통령도 아닌게 지 일인것 처럼 할거면 당선되자 바로 대통령 하는거로 법을 바꾸던지 ... 법대로 좀하자. 상식이 통하게 한다며...  윤도리 일처리 하는것보면  도리도리 전염된다,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_0kYYsrTGB,@새벽을 기다리는봄비 허긴. 문통이해놓게있어야지. 다. 실패해서. 오죽하면. 풍산개. 인수받을거냐 질문하겠어. ㅋ ㅋ ㅋ ㅋ,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_0m3Sad4eF,@짱우쭈쭈 너라면받겠냐. 빈껍대. 불리한 인수를. 좀알고말하세요,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_1B2NvM-3_,에라이 이판을보고도 흔든단 생각이드냐,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_21EHmxSMo,@스노우 밥을 똥이라고 하는거 그래도 이해해줄께...근데 똥을 밥이라고 퍼먹진마라.주위까지 더러워진다,0
Ugx-gI4Zj-XBrIj2Eud4AaABAg.9_-KYf6JGng9_6ncmX-qfV,법대로 하면돼지 .인수윈지 나발인지 윤뚱처럼 법과원칙대로말로만.현직대통령권한이엄연한대. 왜개소리들이냐.,0
UgzUwogz8qr2eAvdoyF4AaABAg.9_-KO-AObhq9_-Of0LWCQO,왜.,0
UgwMxKS1p0sivd8dk-B4AaABAg.9_-JUH_woti9_1csAQu-d0,입만 열면 거짓말이네,0
UgwMxKS1p0sivd8dk-B4AaABAg.9_-JUH_woti9_AncWtkKDr,굥겐트 들때문 아니겠음,0
UgwJ7xr5kIMu7gCYyqt4AaABAg.9_-JRZbkbHl9_-MzUdEEiH,오~ 누구임명됬나요.,0
UgwJ7xr5kIMu7gCYyqt4AaABAg.9_-JRZbkbHl9_-QfNJy2Dq,시계도 만들었던거 같은데 ㅋㅋㅋ,0
UgwJ7xr5kIMu7gCYyqt4AaABAg.9_-JRZbkbHl9_1f1udszhF,그러고 보니 그랬네~,0
Ugy6iWlk-kjRZls3WoF4AaABAg.9_-JG0zxNl-9_-MV1OX0C-,@Hera 그건 모르는 일이지,0
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_-JZbXv8Nn,"국힘이 오히려 노무현, 김대중 팔이.더하던데.. 토론때 일본에 계셨나 ㅎㅎ",0
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_-J_Acd9AN,윤 석열 을 왕 으로 모시고 불량식품 많이 잡수시고 5 년 동안 건강 하게 잘살기 바람니다,0
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_-JgwleFkL,이해도가 많이 떨어지네요영상 다시 들어보세요임명전례가 없다고 했다가 2007년사례 인지후 최근 15년으로 번복했단 얘기죠,0
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_-Js6dd1MT,"@김순희 네 5년간은 댓글알바그만하시고 5년뒤에 다시 뵈요.,",0
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_-JzL82uxi,@오로라공주 니가 다시보고오세요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 한국말 잘못하는 중국인인건 알겠는데 이건 좀 심해요. 가나다어학원좀 다시 끊고 다녀요.,1
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_-K6Ym7NKD,역시 우빨답네~ ㅋㅋ,1
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_-M1BSBh0c,@phillip choi 알바아니거든요 박대통령 깜방 보낸 윤 석열 반대 구미 에서,0
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_-f01s4LJ4,@김순희 중국인이세요? 어순도 말도 무슨말하는지 전혀 못알아듣겠는데... 아니면 북한사람이신가요? 5년간 북한이나 중국가셨으면 좋겠네요. 여긴 대한민국이라서요.,1
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_0LJ8uAYcz,@phillip choi 나 47년에 구미 에서 태어나 지금 까지 구미 상모동 에서 살고있는데 중국 북한 도대체 뭔소린지 윤 석열 을 왕 으로 모시고 불량식품 많이 잡수시고 오래 오래 잘 살기바람니다,0
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_0nzZEhZdC,@김순희 구미 상모동에 있는 조선족이겠죠. 외국땅에서 사는것도 힘든데 댓글다시느라 고생이 많네요. 한국어 어순부터 좀 배우고 댓글쓰셔요..,1
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_0zE5HNVQR,@phillip choi헛소리 그만 하시고 냉수 마시고 정신 차리셰요,0
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_0zwpaq7h_,@김순희 47년 구미살던 아줌마면 제발 그냥 아줌마들끼리 모여서 맥심커피이나 까드세요.ㅜㅜ,1
UgwqsQsKZeQi6b3yzvF4AaABAg.9_-J8hkDPmo9_1-f7jMO-Y,@phillip choi 나 아줌마 아니고 아저씨 인데요 윤 석열 을 왕 으로 모시고 잘 살기바람니다,0
Ugy9UOjjKBixmNXZHv14AaABAg.9_-J-CfCWOR9_-V4w9d0v2,"여기서 말하고 있는 감사원, (추가로 이야기가 나오고 있는) 한국은행 모두 '정부에서 같이 일할 사람'을 임명하는 곳이 아니라, 정부와 독립된 기구임.서로 합의해서 임명하는 게 베스트일 수는 있지만 인수위와 당선인이 당연히 요구할 수 있는 건 아닙니다.",0
Ugx04Lbmknq4XUvpl354AaABAg.9_-Iub0Ji1T9_-NWxq7x6-,차기 여당도 당연히그러면 안되겠죠,0
Ugw1b-73GNd-jP7gaw54AaABAg.9_-HvXOgv9Y9_-NvbMgTf-,장제원의원이 대통령인가봐요,0
Ugw1b-73GNd-jP7gaw54AaABAg.9_-HvXOgv9Y9_-WDqsptdQ,윤핵관은 적어도 충신은 아닌듯!,0
Ugxj-wphCZvGtUZ1WvB4AaABAg.9_0zWqXfP3C9_1pbr_K2W3,한강사건이 모임? 설마 의대생 ??,0
UgzRyIUbDcbQcOD4oSt4AaABAg.9_-DE2Dj3ko9_0i0cTZ043,야 임마ㆍ한국은발사체도 아직 못 만들어ᆢ고작600킬로 ᆢ북은 위성발사체 ㆍ쪽팔린지 알아ㆍ남한죽어도 저것 못 만들어,0
UgzE4exGOYw7y4GU6c14AaABAg.9_-BdlqHjtC9_1cI6tXaZI,존나~카리스마있어ㅋㅋㅋㅋ,0
Ugyz6RO164I9qq6u-Yp4AaABAg.9_-BF7PddtC9_-Bs9nXy32,"숙제  준 거 잖아요.  윤 짜장 한테.  ㅋㅋㅋ    문재인 한테는   말이라도  해 놓은게 있어서. 참은거고,   이재  문재인  끝이니깐. 다음 대통령  윤짜장 한테  ,  너는  어쩔래?  하고   물어 보는 거지요 ㅋㅋ",1
Ugxr3skMrMCx4lROLCJ4AaABAg.9_OwJ62iGVa9_T5Rp5py6s,외국인데 도로 교통법이 같다고 생각함? ㅋ,0
Ugz4h-N8azNuHawSRg54AaABAg.9_O4G-Ya6Oa9_OJ53IrmbW,ㅋㅋ 실감나는 설명이죠,0
Ugxy8PDmZzxmS7zow7t4AaABAg.9_NUkaz2eM59_Su1dboUrM,솔직히 저상황이면 우와 저게뭐야? ㅈㄴ 신기해 설마 여기까지 구르겠어? 할듯 진짜 믿기지않을듯한데ㅋㅋㅋ,0
Ugws2em4soCrLD3AKQ54AaABAg.9_70giCqllC9_FD2-koL6o,아저씨 영화 예욬?  ㅋ 저 상황을 고속도로에서 어떡게  피해욬? ㅋ,0
UgylKl4hYYb0Dt4Bbop4AaABAg.9_218wCSmBj9_55ZLPUFux,찐으로 화낸것도아니고 영화에서나 볼 법한 장면이다를 돌려 말한건데 그걸 수준 타령하는 ㅋㅋㅋㅋㅋ,0
UgylKl4hYYb0Dt4Bbop4AaABAg.9_218wCSmBj9_5Bbu0SJK5,@랑방메리미 톤에 발끈한게 느껴졌으니까요. 저 사회자  진행수준 떨어지는것 한두번 느낀게 아닙니다.,0
UgylKl4hYYb0Dt4Bbop4AaABAg.9_218wCSmBj9_C7HtQ4kiF,해리포터 닮은 사회자 진짜 꼴보기 싫음 뉴스가 아니고 장난치러 오는거 같음 정도를 너무 벗어난적이 한두번이 아님,0
UgylKl4hYYb0Dt4Bbop4AaABAg.9_218wCSmBj9_CXyQabfaG,@haga059 딱딱한 뉴스보다 더 접근성이 쉬운건 저를 포함한 2030층에게 메리트임!! 진행방식이 예전 세대분들이랑 좀 안맞나본데 다른 뉴스는 관심조차 없지만 사건반장이랑 이 앵커가 맡은 뉴스는 분위기가 가볍고 농담치는 맛으로 보거등여,0
UgylKl4hYYb0Dt4Bbop4AaABAg.9_218wCSmBj9_NtkyHJ7DE,저도 깜짝 놀랐어요영화아닙니다를 그렇게 화내며 말해야 하나요?말한사람 매우 무안했겠어요,0
UgylKl4hYYb0Dt4Bbop4AaABAg.9_218wCSmBj9_RAkvOzzVq,"'현실이라기에 도저히 믿을 수 없을만큼 충격적이다'를 ""영화 아닙니까?(픽션같다)""라고 진행자가 애둘러 표현한 것 같아요.(영화소개 코너가 아닌건 이미 서로 잘 알고 있는 상태일테니까요) 충분히 나올만한 말인거 같은데.. 되려 설명자가 그 맥락을 이해해서 ""네 마치 영화 속 장면걑죠?"" 정도로 응수 했다면 매끄러운 방송 포멧이 됐을꺼 같구요. 설명자가 너무 정색하고 화내서 보기드문 광경이라 느꼈네요... 하지만 진행자 분이 꾹 참으셨다면 더 좋았을꺼 같아요. 사석이 아닌 방송이니깐요. 또 보는 눈들이 대신 해장국 끓여 줬을테니깐요.",0
UgxgIKUi6C1vzMPITUh4AaABAg.9_-KdBOqsZi9_Neb8d3zEI,진행자 속이 좁아보임.,0
UgxgIKUi6C1vzMPITUh4AaABAg.9_-KdBOqsZi9_OVHobl8Oq,성격있는 사람.  자기는 하고싶은 말 다 함. 까칠하더군요. 유머도 없고.^^,0
UgxgIKUi6C1vzMPITUh4AaABAg.9_-KdBOqsZi9_OW2IdmMQq,@김영숙 맨날 소개팅나가면 차이나봐요.좁쌀같음.,0
UgxgIKUi6C1vzMPITUh4AaABAg.9_-KdBOqsZi9_OYNvpmnYJ,- 영화 아니에요??- 영화 아닙니다! 영화 얘길 왜합니까?자연스럽게 물어본 걸 이딴 식으로 대답하는데 나 같애도 짜증나겠다 뭔데 속이 좁느니 어쩌니 사람 평가질임?ㅋㅋㅋㅋ,0
UgxgIKUi6C1vzMPITUh4AaABAg.9_-KdBOqsZi9_OZcjdrVI_,@logo24 이분이 진행하는 뉴스 안 보시나보네요.  계속 보세요.  그럼 이해하실겁니다.,0
UgxgIKUi6C1vzMPITUh4AaABAg.9_-KdBOqsZi9_PM39CoRtX,"@logo24 원래 통상적으론,, '예 영화같은 일이 실제로 일어났는데요 영상을 보시면,, ,, 이렇게 말하는게정상ㅋ",0
UgxgIKUi6C1vzMPITUh4AaABAg.9_-KdBOqsZi9_Q12gwpKnL,왜 화내느냐 ?  고 질문 순간 제가당황했습니다,0
UgxgIKUi6C1vzMPITUh4AaABAg.9_-KdBOqsZi9_QL6WbZtxv,빡침이 느껴지네요,0
UgxgIKUi6C1vzMPITUh4AaABAg.9_-KdBOqsZi9_RPCVF1ESJ,한번 사과했는데 마지막에 또 따지네 ㅋㅋㅋ,0
UgxgIKUi6C1vzMPITUh4AaABAg.9_-KdBOqsZi9_SdvsnZVvp,근데 저렇게 정색빨고 면박주면 분위기 험악해지는건 당연함,0
UgxgIKUi6C1vzMPITUh4AaABAg.9_-KdBOqsZi9_T6LsTwhFg,화내는것도 존나 오바같은데,0
UgywfKyObH5Ud-2OIPh4AaABAg.9_-FDfK3zNb9_C7STqXy_f,쪼매한기 니가 알아서 말라꼬,0
Ugxd10zM844ELYR2oRV4AaABAg.9_-9oxPnvch9_-DVdVtpin,대본이래요,0
UgwL2dYcwdbfR3DOcH94AaABAg.9_-9gZdVf2x9_1WX1XAiNd,두분 원래 저렇게 티키타카.캐릭터에요.,0
UgwL2dYcwdbfR3DOcH94AaABAg.9_-9gZdVf2x9_3MOz-IXpq,ㅇㅇ원래 저래욬ㅋㅋㅋ,0
UgwL2dYcwdbfR3DOcH94AaABAg.9_-9gZdVf2x9_3RB3zK-Fe,방송에서 저정도면 평소 심성이 보이는듯....,0
