commentID,comment_text,hate_instigation_level,hatespeech_or_not
UgzJ9y6TglnXdhScYN54AaABAg,그동안 국민의힘이였으니 민주당은 찍기 좀 그렇고 차마 윤석열은 진짜 못 뽑겟으니 투표 포기하는거지 뭐,0.6,0
Ugy9JL8INj76TwdXjwh4AaABAg,난 부산시민이지만 우리 부산사람보면 꽉막힌 사람들 정말 많다.진짜 무슨 식민지근성들을 가지고 있다니깐 ㅉㅉ너무 안타까움.,0.3,1
UgxxkiFaX_iepvblShd4AaABAg,남구 용호동 사는데 아침에 투표소에 줄도 없더라 하,0.0,0
UgwpKRv0sg3fdOxn3x14AaABAg,내 주변은 거의 다 투표하길래 그래도 투표에 관심이 많아졌구나 싶었는데 부산이 최저라니 충격이네+ 지금은 인천 충남 제주보다 높지만 부족합니다 더 투표합시다 부산 시민분들,0.1111111111111111,0
UgwSR_GPSvxaxcntwjZ4AaABAg,리더와 보스의차이~~리더(이)는 앞장서서 일을 해결하러하고 보스(윤)는 뒤에숨어서 손가락으로만 지시한다~~우리나라국민이 원하는 대통령 은 앞장서서 일을 해결할려고 하는 진정한 리더이다,0.0833333333333333,0
UgxNZNcdEnwFmvhsJCp4AaABAg,민주당 표밭인 전라도가 엄청난 집결을 보이고 있습니다 위기입니다. 빨리 투표해주세요 진심으로 질수도 있습니다. 명심하세요 투표안하면 져요,0.0,1
UgxEh5Ea5De0fs_XMC14AaABAg,부산 시민 여러분~찍을만한 후보가 없으면기권하고여행가는게 좋아요부모 형제 자매와바닷가에가셔서회  한접시에  쇠주한잔하셔요~  캬~🍻🍺,0.0,0
Ugz_gc5qrzSbKuQxBiZ4AaABAg,부산 시민분들 투표 합시다 언능 가서,0.0,0
UgxMvdqse7UJwdfUWj54AaABAg,부산분들  저축은행생각 하면서 투표 하시길 피해보신분들 생각하면서,0.0,0
UgyYHp6C1NTA01Io70t4AaABAg,부산시민여러분ㆍ빨리투표하러가세요ㆍ그레야ㆍ윤석열후보님이이깁니다ㆍ빨리가세요ㆍ지금가세요,0.0,0
UgzPjEbhn_UInnuVPGN4AaABAg,부산시장도 잘못 뽑더니,0.0,0
UgzI49Uflj_fuvPIxnl4AaABAg,부산이고 온가족 1번 사투했습니다. 부산도 깨어있는 시민들 많습니다. 부디 부산시민들 현명한판단해주길 바랍니다.,0.1538461538461538,0
Ugw5FhgrB9pshIMw_IN4AaABAg,부산저축은행 다잊은건가요 잡아처넣어야죠 녹취록두 나왔다는데,0.3333333333333333,0
Ugx2-7jcgALuHawl4Zd4AaABAg,부산저축은행 예금 얼마나된다고 2번 투표해서 문재앙 정권 끝냅시다 부산시민 여러분,0.0,1
UgycC3rGC48xFzJCV0x4AaABAg,부산저축은행으로 눈물 흘리시던 어르신 생각나네요 투표 꼭 하세요!,0.4615384615384615,0
Ugy14xCtKLKvv8Z17g94AaABAg,부산저축은행잊은건아니죠? 싸그리잡아넣어야죠.,0.0,0
UgxFfiPcRTp1h_K_axd4AaABAg,어쩌다보니 후보로 나오게됐는데 되면 망명할겁니다 저는대통령깜이 못됩니다.제발 1번 찍어주이소부탁드립니데이~,0.0,0
UgyNK34Of_lqd-Lja8V4AaABAg,우리 부모님도 경상도지만 좀 챙피하다..  밑도 끝도 없이 무조건 박정희니..  의학이 발달 되서 좋기는 한데  뇌는 어떻게 안되나..,0.0,1
UgzY921FKmBAmpHndIt4AaABAg,우리는 과거로 돌아가선 안된다. 우리는 이 나라를 북유럽을 능가하는 스마트형 선진국으로 이끌어가고 강대국 사이에서 국익을 위해 주도권을 행사하는 그런 나라를 만들어줄 실적으로 증명된 유능한 리더 이재명을 원한다. 이재명에게 호감 없어도 좋다. 존경하지 않아도 된다. 그냥 우리 모두를 위해 자신을 위해 똑똑한 선택을 해서 일 잘하는 똑똑한 사람 실컷 일거리주고 시켜서 우리 모두 더 멋진 세상에서 살아보자.,0.0,0
Ugz_Wm1rjwEajKInfVZ4AaABAg,"윤석열 된다고 언론에서 요란떨고, 단일화까지 한다니까. 너무 안심한 것 아님? 부산이면 윤석열 텃밭인데...",0.0,0
Ugwea_OIZVlj4Xh1Wnh4AaABAg,이러지도 저러지도..... 에효...,0.0,0
UgzhT_xZgUJlx65c68R4AaABAg,이번 대선은 정말이지 찍을 후보다 없다,0.0,0
Ugxqks89u0FifkRfyVN4AaABAg,장재원  지역구가  부산 인가?,0.0,0
UgzrU0jEb9zoNNQKQbJ4AaABAg,저런 멍충한넘들 민주당5년 또 겪고싶은가 한심하다,0.0,1
UgyGgqmfcT9JjBGsdkh4AaABAg,전라도 투표율 최고네부산은 와그라노ㅋㅋ5년전 두루킹 잊었나 그꼴 안볼라면 투표 하이소,0.0,1
UgwrEONqPyo7B3JfaJt4AaABAg,정권교체 많이 답이다✌,0.1428571428571428,0
UgysKNnIm8leOd7enxp4AaABAg,정권교체할 정치세력은 없다.  오직 정치교체만이 답이다.  1번 이재명!!,1.0,0
Ugw9_xT9Kl1wOXc7-WV4AaABAg,"제발 신천지를 막아주세요.제발 일본군의 한국땅진입을 막아주세요. 제발 검찰왕국,검찰비리 막아주세요.경제성장 이루고 나라발전 이루려면 이재명이 되어야 합니다.",1.0,0
UgzvL9PJBpdK1RX3ThB4AaABAg,최저라니!! 부산저축은행사건 밝혀야죠!!다들 투표하러 갑시다!!111111111111111💙💙💙💙💙💙💙💙💙💙💙💙💙💙,0.0,0
UgxtTkFJjS9hnT9AAkh4AaABAg,"코로나 위기, 기후 위기, 경제위기, 인구 위기가 복합적으로 닥치는데  *이재명의 치열한 현장 행정 경험과 *과감한 돌파력이 위기를 극복할수 있다. 이재명 1번 뽑아주세요",0.0,0
UgwJvlHmzFkG3s_O9HV4AaABAg,코로나에 지친민심 정치에 분풀이하고픈 심정은 이해하나 신중해야.  정권교체는 아무때나? 이명박근혜 시절로회귀? 그건아니요.겨우5년. 지금은 촛불정권 수호. 검찰공화국. 생각만해도끔찍!! 정치검찰이되면 명박은 바로사면. 나라 정의는 멀리멀리...,0.4,0
Ugx4DWYASefPNgoqWJx4AaABAg,통합대통령 이재명후보 완승을 기도합니다예수님의 이름으로 기도합니다 아멘!!!,0.1818181818181818,0
UgxNC1Jbp4xYCmfwYfx4AaABAg,80년대 민주화 한다고 화염병 던지고 돌던지고 외국가서 도와달라고 울부짖은것들이 이근 대위가 민주주의 수호 우크라이나국민 고통 받는데 도와주로 가는데 감옥에 넣는다고 헛소리하고 협박하고 조용히 말안하고 있으면 되는데 정부는 니들이 민주정부라고 말할수 있냐,0.0,1
UgzY8VBYeDUH0hmuKmt4AaABAg,BBC특파원이 이근대위 보도 해줬음 좋겠네요...잘 싸우고 있는지 ..,0.0,0
UgxF6RuxTvMf8Mz6e2J4AaABAg,IS테러조직 떄려잡으러 가진 않다가 왜 굳이~지금에와서야????,0.0,0
UgwMhe4pajVowLSkQ6B4AaABAg,ㅋㅋ 출국전 인터뷰 하고 SNS 어그로 끌고 도착해서 설정샷 올리고 협찬받는 케리어 헤시테그 하고...예비군은 안가면서 딴나라 전쟁터는 가고...독립투사 나셨네 ㅋㅋ,0.0,0
UgxZwtEyiFOSIYPbflx4AaABAg,개인적으로는 이해가 가지만 이게 자칫 외교문제가 될수도 있기에 신중해야하는데,0.3333333333333333,0
UgxNo7Axb8GrBpOUvLN4AaABAg,공격당하는나라돕겠다는데 우리나라 육이오때 도움받았잔아요 본인들은 그런용기도업는 자들이법을내세워 공격하다니,0.0,0
UgwDELAlnxSP-0aKo3p4AaABAg,과연 진심으로 참전한것인가 의문이 들어요 사실상 군사교육 사업을 하는 사람이라 지금 우크라이나 만큼 사업적을로 큰공을 새울수있는곳은 없다고 보입니다  마케팅이 아닌 영웅심에 참전 하였다면 불손한 생각을한 제가 죄송합니다 하지만 사업을 위해 발판으로 참전 하였다면 더욱 마음이 아플것 같네요 그리고 외교간의 문제로 국가의 입장에서는 당연히 자국민이 참전 안하는것에서 지원하는게 가장 좋다고 보입니다 무튼 무사 귀환 하시길 화이팅,0.0,0
Ugx7kADD-ONZQVocxmF4AaABAg,과잉된 관심에 대한 열망이 불러온 참상이다.,0.0,0
UgwLRKVXSd3lO3uPV0t4AaABAg,"군 제대한사람로 한마디 하자면, 만약에 한반도에 전쟁이 난다면, 도망가지 않고 제 1선에 설 몇 안되는 전직 군인일것같아요.",0.0666666666666666,0
UgyS3d9ECPeCn3rY6Gl4AaABAg,궁금한데 우리나라사람이 다른나라에서 용병으로 전쟁하면 그것도 법위반이야?,0.0,0
Ugx42_CfXh9TGSLyJhR4AaABAg,근데 혼자 처벌받는다고 끝나는 일이 아니지 않나... 외교적으로 심각하게 치닫을 수 있는 문제인데 너무 가볍게 생각하는 것 같음 저 사람은 엄밀히 위법 행위를 저지른거고 우크라이나를 위해서 몸으로 보여주는 모습은 존경스럽지만 지금 이 상황을 만든 저 사람이 그리 좋게 보이지는 않음... 그리고 조용히 갔다와서 조용히 마무리지어도 상관없었을 일을 구지 유튜브에 언론에 뿌리고 다니면서 유튭각 뽑으려는게 보이니 참...,0.0,0
UgxiXLO6oRMS0hDLWxh4AaABAg,나두 이근과 함께한다..몸운 여기있지만 맘은 우크라이나에 있다...이근...난 항상 당신과 함께해,0.0,0
UgyunnIz_jtDjF6yODF4AaABAg,난 이근대위도 존경스럽고 정부입장도 이해된다처벌받을지라도 몸건강히돌아왔으면 좋겠다이근대위는 진짜 군인이다,0.125,0
UgzhTXg7wX_C7SWOm214AaABAg,난 이근이 어떤 사람인지 모르지만 내가 우크라이나 사람이면 그에게 고마워할 것이다. 그는 무모할지언정 주둥이만 터는 우리보다 용감한 인간이다.,0.0869565217391304,0
Ugzi4mE1fYJ2aySk2GJ4AaABAg,남들은 관종이니 뭐니  그러는데 이분  그냥  타고난 성격이  있는듯 .  그냥 군인  그자체,0.0,0
Ugxsn3kEO0lDYRryTP94AaABAg,"다들 착각하시는 거 같은데, 전쟁은 손가락으로 댓글좀 단다고 막아지는 게 아닙니다. 여기서 손꾸락으로 우크라이나 백날 응원해도 전쟁은 못 막고 가장 중요한건 러시아가 우크라이나를 먹는 경우가 없어야 하는 겁니다. 러시아가 우크라이나 먹으면 그다음은 중국이 어? 이게 되네? 하면서 대만 먹을 거고, 그다음은 북한이 러시아랑 중국 지원받고 남한이랑 일본 먹으러 올겁니다. 그때도 나토랑 eu는 핵전쟁은 피해야 한다면서 쉬쉬 할 겁니다. 그러니까 지금부터라도 체력단련들 하고 적어도 총 한자루 들 힘은 만들어 두시기 바랍니다.",0.0,0
Ugzr-fB1SMj4OJ5F7IB4AaABAg,"대한민국 정신나간 16만명 공무원들 보다 이근대위 한사람이 낮다. ( 요즘 16만명 공무원들 정신상태가 좀비 수준임 ) 나도 의용군이 되고 싶다, 부산에서 이근대위 응원 합니다. 살아서 당당히 대한민국으로 오십시요, 구명운동 하겠습니다.",0.0,1
UgzSs8h-JRD1HeodMP94AaABAg,"러시아에 의존도 높은 원자재가 있어서 외교적분쟁으로 경제에 타격이 생길수도 있기 때문에 정부입장에서는 공식적으로 전투목적으로 입국한것에 대해 승인을 하게되면 외교분쟁의 빌미를 주게됩니다.공식적으로는 처벌한다, 우리는 가지마라했다 해야죠.. 살아돌아와도 처벌은 해야합니다. 다만 사면이나 추후 보상 등으로 수습을 해야겠죠공식적으로 정부가 반대하는건 맞는겁니다.",0.03125,0
UgwF239zE907PqLz93x4AaABAg,마음은 이해가고 용기도 대단하지만 외교문제도있고 법은 지켜야된다는,0.0,0
UgzB_TZLUV-vXc3KX9d4AaABAg,만약 의사가 의료지원 나간다고 하면 잡아갈거냐?,0.0,0
Ugy-1DJC7qClHc-_Ohh4AaABAg,멋지신분이네요 감히 쇼파에서 댓글이나 쓰는 사람들이 이분의 진정한 마음을 알겠나요 힘내시고 꼭 살아서 돌아오시길!,0.0,0
UgwiwvNZMhSg15YOBK94AaABAg,멋진결정했는데...  왜?,0.0,0
UgwwxNg3CZ36j3UPhrB4AaABAg,무지에서 나오는 용기는 아닌 듯대단한 사람이란 건 인정합니다.,0.0,0
Ugz8fbzauPbmqcj25j94AaABAg,미군도 가만히 있는데오지랖 넘치네,0.0,0
UgxMFt7N-HnRm2ejbKd4AaABAg,범죄자도 대통형 후보인데 누가 누굴 처벌함?,1.0,0
Ugzz1fl1CAiMoJ-Yvuh4AaABAg,법을 어기더라도 우리도 6.25때 많은 도움을 받았듯이 국가로나 개인으로나 도움을 주는게 맞는거다. 부디 우크라에게 큰 도움이 되고 무사히 복귀하시길 바랍니다.,0.0222222222222222,0
Ugy4FG3Ffvii7ATCvmR4AaABAg,"법을 어긴 사람을 왜 응원하는거지?보통 심각한 사안이 아닌데..법이란게 개인의 의사에 따라서 어떨 때는 지키고, 어떨 때는 어겨도 되는 것이었나?심지어 저분이 쓴 글 보니 마치 국가가 협박했다라고 쓰고, 본인 지원할 생각이나 하라고 쓰셨던데 이게 참 정상인가 싶네요.본인이 법을 어긴거면서 협박은 뭔 소리고, 지원은 또 뭔 소린지.",0.0,0
UgytBIUroue_igHNU7R4AaABAg,"법을 어긴거라서, 법적처벌은 당연한 것~!!  살던지 죽던지 본인 책임~!!",0.2,0
UgzJkIB4Iob2L117srN4AaABAg,법적 책임을 이야기 하기전에 이근대위의 안전을 먼저 이야기 해야 맞는것 아닌가 결국은 국가가 강대국의 눈치보느라 개인에게 덮어 시우는꼴 소말리아나 이라크때 파병은 왜 보낸건데 강대국이 오라고 하면 찍소리 못하고 젊은병사들을 전쟁터로 몰고 배트남전에는 국군의 목숨값을 정부에서 가로채고 이나라는 변하지가 않아이근대위 응원합니다 또한 무사귀환을 바램합니다,0.0,0
Ugx-qkO5f0OwQSxg0zh4AaABAg,분명한 개인의 의견으로 참전하는건대 무슨 외교  다른나라 의용군 파병은 응원하더만 우리나라는 설레발 어지간히 하네,0.0,0
UgzyCZwBzpK9GCwQ0jx4AaABAg,불똥 튈까봐 전전긍긍  정부 한심함 사람자빠지는데 중립외교 ㅉㅉ 이런 사황이 우리가될수도있다,1.0,0
UgymG-xVIrZEk6xD9bR4AaABAg,살아서 오더라도....제발 포로로 잡혀서만  오지마세요..응원합니다. 포로로 잡히면 진짜 안됩니다...ㅠ,0.0,0
Ugywi2yozhjh0jG5jaV4AaABAg,살인죄로 처벌해야 된다. 한국은 속인주의 적용되는거 모르나? ㅋㅋ 얘는 파병이 아니라 그냥 민간인 신분으로 참전하는 것이라 남의 나라라서 테러하는거랑 같음 ㅋ 러시아군 1명이라도 죽이면 살인죄로 총 한발이라도 쏘면 사전죄로 벌해야함. 하여튼 잠재적 살인마 h남 군무새들 사람 죽이도 싶어서 안달났나봄 ㅋㅋ 그렇게 할짓이 없나 ㅉㅉ,0.0,0
UgwG9j5Udq2wxzTP6PJ4AaABAg,샘물교회 시즌2 샘물 전투단,0.2,0
UgzExOhIjy7vl48HwuV4AaABAg,어째  이근이 찍어보낸 사진에는  다른 자원병샤들이 없는 조용한 막사인가? 지금 국제자윈벙 위주로 부대가 편성되어 전선에 투입된다는데.  혹시 부대에 정식 합류하지 않고 이근이 혼자서 안전한 곳에서 싸우는척하고 SNS로 영상올려 언론주목받아 몸값올릴 계획아닐까?,0.0,0
UgyAMjzydrJnpwOta_V4AaABAg,예전에  어쨋든 지금 우크라이나는  민주주의를 위해 싸우고 있습니다. 6.25때 많은 여러나라 사람들이 민주주의를 위해  피를 흘렸습니다당신이 민주주의를 위해 싸우겠다고 합니다  당신의 신념에 박수를 보냅니다~,0.0,0
Ugy3D1JOh0srZXaBXKB4AaABAg,예전에 분쟁지역 선교활동 한다고 잡혀서 지랸떨었던 아줌마는 돈까지 쳐들여가면서 델고오고 벌금이나 냈었나? 머가 그리무섭냐? 홍와대.이근대위가 여행간거냐? 참전하러 간거지.,0.0,0
UgwXG9nlzM61ZfT0LTx4AaABAg,왜 외교문제를 거들먹이면서 우크라이나를 도와주러가는데 있어서..도움의 손길은 못주드라도...왜 처벌을 하니 이런말을 뉴스에서 거론돼게 놓아두나요?정말로 좌파.우파만 가리지말고 국내에서도 헐벗고 가난한 사람을 진정으로 도와주는 정치인이 돼어주기를 기도합니다.,0.0,0
UgyozgqTer6MlDtJfm14AaABAg,왜 정부말을 안듣는거냐 거기서 살든 죽든 ㅅㅁ교회 꼴 내지 마라 당신같은 사람의 허영심때문에 국가 예산이 축나고 다른 사람들이 피해를 보는거 모르나?,0.0,0
UgyzKXA3Q3oX6IDrFTx4AaABAg,왜저게 논란이야? 꼭꼭숨어서 댓글다는 국정원애들이나 처벌하셔~,0.0,0
Ugwx7FlqAJoRLe___ON4AaABAg,외교문제등 생각도 해야하고정부에서도 허가하지 않은걸로 아는데독단적으로 저렇게 움직여도 되는건가요?,0.0,0
UgxbcnehbqFRa9MVs1J4AaABAg,외교부 어떻게 도울수 있는지 부터 생각하라!부끄럽지 않은가 진짜 욕나온다!정권교체가 답이다!,0.0,1
Ugwbach55bjTXQgTjxh4AaABAg,외교적 갈등이 올수있는 사안이라 쉬쉬 하는데 불을 지피는군...고래싸움은 한쪽에 붙는거아닌데...,0.0,0
UgxSr2uZtfxQgC4Ivvt4AaABAg,욕하고 비난할꺼 까진 없음 그냥 잘되기를 바라세요 좋은 뜻에서 간거니까,0.0,0
UgxRmzdspuUlM5jLQNV4AaABAg,우리나라가 점점 감성으로만 흘러가는 것 같아 걱정이다,0.0,0
Ugwqvhz4hwc_bZnXlcJ4AaABAg,우리나라에 이근 깔 사람은 더 이상 없다... 그는 처벌을 각오하고 끔찍한 전쟁에 참전하여 그것도 일방적으로 침략 당하고 있는 국가의 병력이 된다... 당신들이라면 국가의 법이 있음에도 불구하고 저런 선택을   할 수 있는가...? 이근이기에 가능하다...,0.1428571428571428,0
UgwwJVIv5EFXr4OE0Zl4AaABAg,우크라이나를 도와주는 그 마음은 충분히 칭찬 받고 존중 받아야 하지만  난..  왜..실전에 한번이라  참가해서살상을 해본자들이그것을 못잊고  다시 살인 게임에 참가한것 같은 느낌이죠.,0.0,0
Ugy_m27gQ5Wo2v4Xkhl4AaABAg,유튜버 한명 의용군 지원했다고 외교문제로 끌고간다면 어떤 형태의 외교도 애초에 불가능함 이걸 알면서 비판하는 사람들은 자기안위만 생각하는 것 임을 알아야 함러시아가 우크라이나 칠때 방관한다면 북한이 우리칠때 아무도 안도와줘도 할 말 없음,0.0,0
Ugx4qW4N0fwL6bmx1n14AaABAg,의용군 참전까진 봐줄만 했는데! 6.25때 고마워서 갔다는게 사실입니까?ㅎㅎㅎㅎ,0.0,0
UgzAdJmD38-D_b31CCx4AaABAg,이건 법이 잘못된거라본다.사람 목숨이 먼저지 법이 먼저냐 이근대위 머찌다..러시아 때려잡고오이소!!!!!!!,0.0,0
UgwIPtxaeKDcvInDgfZ4AaABAg,이근 sns에6.25전쟁때 도와줬으니 도와드리겠습니다.문구있던데소련이 한국 전쟁 6.25때  도와줬나요?우크라이나 가지않고 깊은 산속에 장박혀서 액션까고 있는건 아니죠?,0.0,0
Ugw14aqI34vR19GpYe14AaABAg,이근 대위님 무사히 건강하게 돌아 오시기를 기원 햐겠습니다... 그리고 외교부는 부끄러운줄 좀 알아라....,0.0,0
UgyyfRGDdKU2FTyEC8x4AaABAg,이근 대위님 미국 시민권자 아닌가요?,0.0,0
UgzxGkKAsGZdC_XUdRd4AaABAg,"이근 대위님의 행동은 잘못된게 맞습니다. 외교적 분쟁 때문에 정부에서는 개인이 외국을 상대로 사전을 거는 것을 제한하고 있고 이근 대위는 그걸 어겼습니다. 그리고 가지 말라는 외교부의 말을 '협박'으로 규정했습니다. 이는 분명히 잘못된 것입니다.하지만, 의기는 칭찬해주고 싶습니다. 러시아가 힘 좀 세다고 우크라이나에 침공해서 민간인을 학살하고, 폭격하고, 심지어 전쟝범죄 시비 걸릴까봐 부상당한 자국 병사들까지 사살해서 화장시키는데 이건 인간으로서도 가만히 보고 있기 힘든건 맞아요. 이걸 그냥 두고 보면 다른 나라도'어? 이게 되네? 그럼 어디 나도 한번....'이러면서 주변 약소국을 침략할테고, 또다시 세계는 제국주의의 늪에 빠질겁니다. 2차 세계대전 때 전세계가 그랬던 것처럼요. 사람은 그래도 되는 상황에서 그러는 법이고, 주변에서 다 땅따먹기 하는데 자기들만 안 먹으면 억울하잖아요?그래서 이 전쟁은 조기에 끝내야 합니다. 길어지면 분명 다른나라들도 딴 마음 먹습니다. 100%",0.0,0
UgxLrWDa3gjMzxjXRbx4AaABAg,이근 씨 저도 대한민국 육군 예비역으로 써. 강원도 일대 산간 지역에서 훈련을 많이 한 육군 특급전사 출신입니다. 한번씩 김병만의 정글의법칙 을 보며 생존 법도 익혔구요. 우크라에 자진해서 가고싶은 마음은 꿀뚝이며 현재 대한민국  예비역 민방위 분들중에도 가고싶은 사람 들이 꽤 있을 겁니다.  살아 봣자 의미도 없고. 좋은 일하고 가는것도 좋은일이니 하지만. 우리는 한 집단 소속이니 개인 적인 행동은 하지말아야 합니다.  정부에서 가지말라고 하니 안가는 거구요 저도. 마음은 총가 충분한 실탄만 주면 언제든지 달려가고싶으나 ….,0.0,0
Ugw5XPDEs94mAgqwXah4AaABAg,이근대위 당연히 해야할 일을 했습니다..러시아의 불법 침략과 자유를 원하여 전투하며 죽어가는 우크라이나군과 어린이와 민간인을 보호하는 것은 군인본분입니다.아무것도 모르고 참전한 러시아군도..죽어가는 젊은  러시아군도 독재의 희생양입니다..마음이 아프지만..자유와 그에 따르는민주주의 가치는 생명보다 소중합니다..공식적 참전의 길이 열린다면저도 지원하겠습니다..생활영어때문에 우크라이나 대사관에 전화 안했지만지원하고 기다려야죠먹고 사느라 뜻대로 살진 못해요..돈  걱정없어야 하고 싶은 일 할 수 있는데..ㅋ,0.0,0
Ugynfo0EPCrZOdYFe_N4AaABAg,이근이 관종인거지?나라에서 하지말라고할때는 그만한이유가있는거아닐까?지만 영웅인척하면서 나대는꼴은 아닌거같다..,0.0,0
UgxCMspZn-nW6qDwIQl4AaABAg,이런 사람도 있어야지. 무사하시길 기원드립니다,0.0,0
UgzUMO0NZL6Oh3sEYtZ4AaABAg,이번 전쟁 우크라이나가 승리하느냐 패하느냐에 따라 벌의 무게가 바뀔듯 하다ㆍ  이건 단순히 국가대 국가의 싸움이 아닌민주주의와 독재 주의의 싸움이고 나아가 세계펑화가 걸린 문제 입니다ㆍ이왕 간거 우크라이나를 지켜주세요 !응원합니다ㆍ,0.0,0
UgzYqpP3EM3i7Vc_hm94AaABAg,"이양반겁나웃긴게 ..그래, 가는건 좋다이거야 근데 뭔 자기나간다고Sns올리고 난리를치냐 진짜 우크라이나국민을 위해 정의롭게 나간거라면. 그마음만 갖고나가야지 동네방네소문다내고ㅋㅋㅋ",0.0,0
Ugz8fZ7w-mYSwlhpjuR4AaABAg,인질로 잡히면 대박ㅋㅋㅋ,0.0,0
Ugy0dwpc2jhbGnl-L7R4AaABAg,입만산놈들보단 행동으로 보여주는 사람이 더 낫다. 외교?ㅋ ㅋ 웃기고 자빠졌다. 이빨 다빠진 러시아는 무섭고? ㅋㅋ 이근하나로 어찌될 외교라면 그딴외교 원래 힘없는거 아닌가???,0.0,0
UgzgogovByt6awYm5nV4AaABAg,자기 책임이지만 남들도못하는 그런용기에 박수보냅니다ㅡ우리나라 6.25때 러시아군이 엄첨들어왔었죠?,0.0,0
Ugx1-tqA-Y6MzcWSu554AaABAg,전셰계에서 많은젊은이들이 간다고하던데 정말 리스팩트다,0.0,0
UgzxCGScziIIVmUGEOx4AaABAg,전쟁통에 군인이 sns 하고 있을 여유가 있다는게 신게 할 뿐........,0.0,0
UgwgFWXXojALaMheRkF4AaABAg,정말 순수한 마음이었다면 조용히 다녀왔어야한다.,0.0,0
UgyH8cXo6rTslZ8cK154AaABAg,정부가  눈치보며  못하는거 용감한 국민이 하는데  입다물고 있지 /건강하게  잘 다녀오셨으면 합니다.,0.0,0
Ugw-AVg56bdfYJDN9pl4AaABAg,정부가  못하는 대위가 해냈다  응원합니다 화이팅입니다 힘내세요,0.0,0
UgwOy-Z5GoYNbM0UV5B4AaABAg,정부는 눈 딱 감고 모르쇠 하고 응원해줘.외교문제로 발전만 안되게 말야,0.0,0
UgwsIz2B_VtF9wSjCxt4AaABAg,제발 가만이좀 있어라대한민국 피해주지말고,0.0,0
UgxhGQLuM82chDJ4AEx4AaABAg,"좋은뜻으로 간것이 아니란게유튭채널가보니 표출되는구나..ㅉㅉ다른 뉴스에는 그래도 좋은뜻으로댓글달았었는데...얘도 안되겠다..ㅉㅉ""안간다고 ㅈㄹ가도 ㅈㄹ한국 시민의식 어쩌구저쩌구, .""이글을 안썼어야지...안중근 등 열사들이이런글 남기고 애국했겠니?ㅉ",0.0,0
UgyvMuGUaG7c7qQyQwN4AaABAg,참고로  전세계 의용군 참전 2만명 돌파 우리나라에서  이근대위  한명갓다고  문제댈거 없음..   정부에서 안도와주니  답답해서 직접 출격한 이근대위  대단하다... 이걸보고 욕하는 인간들은 모지;;;   법위반? 살아올수 잇을지도 모르는 전장으루 간사람이  벌금  이무서울까?,0.0,0
UgxR6rtVctYJ0uzFJ094AaABAg,참단순해사람들ㅋㅋ왜 우리나라가 공격무기 안보내고 비 살상용만 보내는데?암튼 이게 영화인줄 착각하는 모양;;,0.0,0
Ugz3VVIqjFq7XPVYFAp4AaABAg,처벌을 하다니...헐 타국에 지원병으로 갈 정도면 가만히 앉아서 뒷짐지고 쳐다보는 너희들 보단 훨씬 용감하시다.하물며 우리나라에서 전쟁 난다면 이근 대위 같은분은 당신 목숨도 내놓을분이다.좀 배워라. 이 무지 한것들아...외교부 그리고 정부에서는 그 따위말로 위축감 느끼게 하지말고 격려를아끼지 말아라.전쟁나면 젤 먼저 도망갈것들이!!!!,0.5,0
UgxEnpWmCw21zeiQo4x4AaABAg,처벌한다고 엄포 놓아서 섣불리 가는 사람 없도록 하자.하지만 살아서 돌아온사람 실제로 처벌하진 말자.대통령 사면권은 이런데 쓰는거다.,0.0,0
UgwmJOnE1TTs9p15g9B4AaABAg,파병 보네자 청년들 전쟁이 뭔지알어야지,0.0,0
UgyU0jwKqWWZHJ-oHJN4AaABAg,프랑스 외인부대에 들어가서 외국 전쟁에 참여한 한국인들 많을텐데 이들 처벌했다는 소리는 못들었는데...,0.0,0
UgyyIi3gLYot44JH-494AaABAg,"한심한 것들. 정부야 국익이 있으니 재제한다고 하지만 개인으로는 정말 훌륭한 일을 한것입니다. 그 누가 목숨을 희생하며 남을 도울수 있겠습니까.이근대위의 우크라이나를 돕겠단 행동은 희생정신이든, 무슨 반사이익을 생각했든. 우크라이나를 돕겠단 자체만으로 개인들은 비난해서는 안되는 겁니다.",0.0,0
Ugze7VZzoubv9EQVyQR4AaABAg,협찬 이야기와 대외곳곳에 이야기하고 간다는 게 인지도와 부 그리고 주목받기 인위함이 없다고 볼 순 없다.만약 이근유튜버가 포로로 잡혔을 때 우리나라의 입장은? 또 이근유튜버의 팀의 활약으로 의용군이 전쟁의 영웅이 되었을 때 우리나라의 입장은?이근 당신은 댓글 하나에 자존심이 흔들려 국가와 국민의 안보를 두고 배팅을 했습니다.,0.0,0
Ugznfec6QwtBUY_mtGN4AaABAg,형법 제111조(외국에 대한 사전) ① 외국에 대하여 사전한 자는 1년 이상의 유기금고에 처한다.② 전항의 미수범은 처벌한다.③ 제1항의 죄를 범할 목적으로 예비 또는 음모한 자는 3년 이하의 금고 또는 500만원 이하의 벌금에 처한다. 단 그 목적한 죄의 실행에 이르기 전에 자수한 때에는 감경 또는 면제한다.,0.0,0
